title,author,category,publish_year,resource_id,cover_url,description,publisher
"Black Aliveness, or a Poetics of Being",Kevin Quashie,psychology,2021.0,OL21694344W,//archive.org/services/img/blackalivenessor00quas,,Duke University Press
Northeast India,India) Sustaining Peace in Northeast Ind...,political_science,2012.0,OL23276252W,/images/icons/avatar_book-sm.png,"Papers presented at the National Seminar on ""Sustaining Peace in Northeast India: Changing Dimensions"", held at Guwahati during 13-14 February 2012.   Read more Read less",Bhabani Books
Story of Psychology,Anne Rooney,psychology,2015.0,OL25691159W,//covers.openlibrary.org/b/olid/OL34507697M-M.jpg,,Arcturus Publishing
Trees: count,Trish Holland,juvenile_literature,2010.0,OL15300825W,/images/icons/avatar_book-sm.png,,Teaching Strategies
Genetics in Medicine (Cutting Edge Medicine),Andrew Solway,juvenile_literature,2007.0,OL5716099W,//covers.openlibrary.org/b/olid/OL11513757M-M.jpg,,World Almanac Library
"How Scientists Work (Simply Science, 3)",Natalie M. Rosinsky,juvenile_literature,2003.0,OL5353618W,//covers.openlibrary.org/b/olid/OL10855130M-M.jpg,,Compass Point Books
Grizzly Bears,Megan Borgert-Spaniol,bears,2014.0,OL20494234W,//covers.openlibrary.org/b/olid/OL27726376M-M.jpg,,Bellwether Media
Is that robot really my doctor?,Justin Ray Thompson,juvenile_literature,2001.0,OL15143595W,//covers.openlibrary.org/b/olid/OL24211116M-M.jpg,Presents information about technological advances in question and answer format.   Read more Read less,Kidsbooks
Chang jian jing ji wen ti de shu xue jie xi,Congjun Zhang,mathematics,2004.0,OL24008343W,/images/icons/avatar_book-sm.png,,"Dong nan da xue chu ban she,              Jiangsu Sheng xin hua shu dian jing xiao"
Let's look at earthworms,Suzanne Paul Dell'Oro,juvenile_literature,2011.0,OL15326632W,//covers.openlibrary.org/b/olid/OL23736063M-M.jpg,,Lerner
The Resurgence of Religion,David Zeidan,religion,2002.0,OL224259W,//covers.openlibrary.org/b/olid/OL9084607M-M.jpg,,Brill Academic Publishers
Geschichte der griechischen Literatur.,Karl Otfried Müller,literature,1840.0,OL4152198W,//covers.openlibrary.org/b/olid/OL6902580M-M.jpg,,
Lone star eats,Terry Thompson-Anderson,cooking,2011.0,OL16568718W,//covers.openlibrary.org/b/olid/OL25256404M-M.jpg,,"Shearer Pub.,              Shearer Publishing"
Exploring the American Museum of Natural History,Patricia J. Wynne,juvenile_literature,2004.0,OL8115973W,//covers.openlibrary.org/b/olid/OL7639448M-M.jpg,,Dover Publications
Summary of Emilie Wapnick's How to Be Everything,I. R. B. Media,business__economics,2021.0,OL26980258W,/images/icons/avatar_book-sm.png,,IRB Media
In black and white,Gail Siegel,photography,1994.0,OL12225257W,/images/icons/avatar_book-sm.png,,University of Idaho Prichard Art Gallery
Hay: Poems,Paul Muldoon,poetry,1998.0,OL1899078W,//covers.openlibrary.org/b/olid/OL363057M-M.jpg,,"Farrar, Straus, Giroux"
Música catalana impresa =,Josep Dolcet,music,2002.0,OL5680573W,/images/icons/avatar_book-sm.png,,"Generalitat de Catalunya, Departament de Cultura"
Tactical Biopolitics,Kavita Philip,biology,2010.0,OL21744395W,/images/icons/avatar_book-sm.png,,MIT Press
Anthropology,Raymond Scupin,anthropology,2011.0,OL16298539W,//archive.org/services/img/anthropologyglob00scup,,Pearson/Prentice Hall
Job smarts,Tom Carney,success_in_business,1984.0,OL1998471W,/images/icons/avatar_book-sm.png,,Facts on File
Coordinators handbook,Ohio State University. Distributive Educ...,management,1970.0,OL13680912W,/images/icons/avatar_book-sm.png,,Distributive Education Materials Laboratory
University physics,Harris Benson,physics,1991.0,OL2965722W,//covers.openlibrary.org/b/olid/OL22827549M-M.jpg,,Wiley
Mother Teresa,Emma E. Haldy,juvenile_literature,2017.0,OL28043549W,/images/icons/avatar_book-sm.png,,Cherry Lake Publishing
The 2006-2011 World Outlook for Oak Parquetry,,business__economics,2005.0,OL10347081M,/images/icons/avatar_book-sm.png,,"Icon Group International, Inc."
"Public road mileage and revenues in the Southern States, 1914",United States. Bureau of Public Roads,finance,1917.0,OL24977990W,//covers.openlibrary.org/b/olid/OL33204421M-M.jpg,,U.S. Dept. of Agriculture
Benji at Work,Rita Gelman,dogs,1980.0,OL8139720W,//covers.openlibrary.org/b/olid/OL7885803M-M.jpg,,Scholastic
More Stuff on My Cat,Mario Garza,cats,2008.0,OL8485661W,//covers.openlibrary.org/b/olid/OL11325729M-M.jpg,,Chronicle Books
Attack on Pearl Harbor,Allison Lassieur,juvenile_literature,2008.0,OL28366031W,/images/icons/avatar_book-sm.png,,Capstone
The preparation of teachers,Seymour Bernard Sarason,psychology,1962.0,OL1847838W,//covers.openlibrary.org/b/olid/OL5854211M-M.jpg,,Wiley
Maketingu kanri ronko (Ryutsu kenkyu ronshu),Yukichi Arakawa,management,,OL9951437W,/images/icons/avatar_book-sm.png,,
The 2006-2011 World Outlook for In-Vitro Diagnostic Clinical Chemistry Standards and Controls,,business__economics,2005.0,OL10347778M,//covers.openlibrary.org/b/olid/OL10347778M-M.jpg,,"Icon Group International, Inc."
What Can I See in the Summer?,Cecilia Minden,juvenile_literature,2018.0,OL25397490W,/images/icons/avatar_book-sm.png,,Cherry Lake Publishing
The Operating System,Eric Laursen,political_science,2021.0,OL24603575W,//archive.org/services/img/the-operating-system-an-anarchist-theory-eric-laursen,"One of the most unique aspects of anarchism as a political philosophy is that it seeks to abolish the state. But what exactly is “the state”? The State is like a vast operating system for ordering and controlling relations among human society, the economy, and the natural world, analogous to a digital operating system like Windows or MacOS. Like a state, an operating system “governs” the programs and applications under it and networked with it, as well as, to some extent, the individuals who avail themselves of these tools and resources. No matter how different states seem on the surface they share core similarities, namely:         The State is a relatively new thing in world history        The State is European in origin and outlook        States are “individuals” in the eyes of the law        The State claims the right to determine who is a person        The State is an instrument of violence and war        The State is above the law        The State is first and foremost an economic endeavor    Anyone concerned with entrenched power, income inequality, lack of digital privacy, climate change, the amateurish response to COVID-19, or military-style policing will find eye-opening insights into how states operate and build more power for themselves—at our expense. The state won’t solve our most pressing problems, so why do we obey? It’s time to think outside the state.  (Source)   Read more Read less",AK Press
Baseball Animals,Christopher Jordan,juvenile_literature,2013.0,OL17387960W,//covers.openlibrary.org/b/olid/OL25967991M-M.jpg,,Fenn-Tundra
OWB #5 Last Drop of Oil Adalaihs Story,Guideposts,religion,2020.0,OL25889748W,/images/icons/avatar_book-sm.png,,Guideposts
Appunti di antropologia filosofica,Sofia Vanni Rovighi,anthropology,1978.0,OL1281321W,/images/icons/avatar_book-sm.png,,Vita e pensiero
War story,Gwen Edelman,psychology,2001.0,OL6209906W,//covers.openlibrary.org/b/olid/OL3941468M-M.jpg,,Riverhead Books
Sammy Spider's First Book of Jewish Holidays,Sylvia A. Rouss,juvenile_literature,2013.0,OL21250735W,/images/icons/avatar_book-sm.png,,Lerner Publishing Group
Herrerasaurus and Other Triassic Dinosaurs,Brown Bear Books,juvenile_literature,2018.0,OL28669103W,/images/icons/avatar_book-sm.png,,Brown Bear Books
Korean Paradox,Marco Milani,political_science,2019.0,OL25325227W,/images/icons/avatar_book-sm.png,,Taylor & Francis Group
Ethics of industrial man,Fred Herman Blum,religion,,OL13334901W,//covers.openlibrary.org/b/olid/OL21237126M-M.jpg,,
Methods in behavioral research,Paul C. Cozby,design,1977.0,OL3257194W,//covers.openlibrary.org/b/olid/OL4907988M-M.jpg,,Mayfield Pub. Co.
Anthropology and anthropologists,Adam Kuper,anthropology,2014.0,OL118688W,//covers.openlibrary.org/b/olid/OL28799407M-M.jpg,,"Taylor & Francis Group,              Routledge"
The 2000 Import and Export Market for Natural and Manufactured Gas in Panama (World Trade Report),Natural and Manufactured Gas Research,finance,2001.0,OL10882410M,/images/icons/avatar_book-sm.png,,Icon Group International
Cai fu Zhongguo zhi cai fu mo zhang,Ping Chen,success_in_business,2007.0,OL19539391W,/images/icons/avatar_book-sm.png,,Anhui wen yi chu ban she
Huo li wei sheng su B =,Shizhong Lin,nutrition,2006.0,OL13743782W,//covers.openlibrary.org/b/olid/OL23078020M-M.jpg,,Zhongguo qing gong ye chu ban she
Siyāsatʹhā-yi martaʻdārī dar Īrān,Nigahdār Iskandarī,management,2008.0,OL15112942W,/images/icons/avatar_book-sm.png,,Pūnah
Introduction to Chemistry,arena-susan-hein-morris,chemistry,2010.0,OL20448362W,//covers.openlibrary.org/b/olid/OL27672762M-M.jpg,,John Wiley & Sons Ltd
The Illustrated Encyclopedia of Animals,Fran Pickering,juvenile_literature,2003.0,OL3490462W,//covers.openlibrary.org/b/olid/OL12269210M-M.jpg,,Chrysalis Books
The beauty within,Peter Tassi,juvenile_literature,1999.0,OL7831377W,//covers.openlibrary.org/b/olid/OL6891335M-M.jpg,,Living the Good News
Diplomacy,Geoff Berridge,political_science,2005.0,OL20008103W,/images/icons/avatar_book-sm.png,"""This revised fifth edition of the bestselling Diplomacy, from globally renowned thinker and scholar in diplomacy research and teaching Geoff Berridge, takes into account crucial developments and shifts on the global stage in the last 5 years. At the heart of diplomacy, and a central theme of this book, is the art of negotiation. As well as involving choice of its most promising channels, this includes how to sustain momentum via a deadline, for the consequences of not settling by midnight on the clock of the talks usually concentrates minds. The examples included, such as the Iran nuclear talks, are mostly contemporary, but historical background to the diplomatic methods themselves is always provided. This helps to show that a rejuvenation of key features of traditional diplomacy has occurred in recent years that has gone largely unnoticed, partly because new labels have been given to old procedures, a notable instance being the rebranding of propaganda as 'public diplomacy'. Fully updated, new case studies explore lessons of the 2014 G20 summit in Brisbane, and those of the highly topical Budapest Memorandum on Ukraine. Berridge's comprehensive and invaluable text also includes new chapters on secret intelligence and economic and commercial diplomacy""--   Read more Read less",
Postwar United States military programs and the Latin American armed forces,Robert Ignatius Boland,political_science,1962.0,OL16457131W,//covers.openlibrary.org/b/olid/OL25167513M-M.jpg,,Stanford University
Owls,Julie Murray,juvenile_literature,2019.0,OL27127901W,/images/icons/avatar_book-sm.png,,ABDO Publishing Company
It Was All a Dream,Brandon Applegate,horror,2022.0,OL28870967W,/images/icons/avatar_book-sm.png,,"Applegate, Brandon"
Satan Is the New Cupid,Christy Leigh Stewart,magic,2009.0,OL28979531W,/images/icons/avatar_book-sm.png,,"Lulu Press, Inc."
Dictionary of business and economics,Christine Ammer,business__economics,1977.0,OL103317W,//covers.openlibrary.org/b/olid/OL24751962M-M.jpg,,Free Press
King Midas and the Golden Touch (Rabbit Ears: A Classic Tale),Eric Metaxas,juvenile_literature,2006.0,OL1958020W,//covers.openlibrary.org/b/olid/OL8902146M-M.jpg,,Spotlight
Ants Are My Friends,Richard Lederer,humor,2007.0,OL25101731W,//covers.openlibrary.org/b/olid/OL12337807M-M.jpg,,"Marion Street Press, Inc."
Lourdes,Émile Zola,literature,1894.0,OL118978W,//covers.openlibrary.org/b/olid/OL14021048M-M.jpg,,Chatto and Windus
New aspects of life and religion,Henry Pratt,religion,1886.0,OL16286382W,//covers.openlibrary.org/b/olid/OL25402720M-M.jpg,,williams
Shape of Further Things,Brian W. Aldiss,science_fiction,2014.0,OL27830804W,/images/icons/avatar_book-sm.png,,"Open Road Integrated Media, Inc."
Joe Celko's Data and Databases,Joe Celko,management,1998.0,OL2629228W,//covers.openlibrary.org/b/olid/OL8606454M-M.jpg,,Morgan Kaufmann
Motorcycle,Mike Bygrave,juvenile_literature,1978.0,OL7259172W,//covers.openlibrary.org/b/olid/OL4544872M-M.jpg,"Discusses the construction of motorcycles, the history of the bike from the end of the 1800's through World War II, and various types of motorcycle racing.   Read more Read less",Gloucester Press
Sex As Bait,Shlomo Giora Shoham,psychology,2005.0,OL9176411W,/images/icons/avatar_book-sm.png,,Sussex Academic Pr
Histoire de France en bandes dessinées,,juvenile_literature,1978.0,OL19388097W,/images/icons/avatar_book-sm.png,,Larousse
Daggerspell,Katharine Kerr,fantasy,1986.0,OL90372W,//covers.openlibrary.org/b/olid/OL7259213M-M.jpg,"In a world beyond physical reality, Nevyn, the wandering and mysterious sorcerer who relinquished a maiden's hand in marriage and so forged a terrible bond between three souls, searches for atonement for the tragic wrongs of his youth   Read more Read less",Voyager
Let's visit Formosa,"Caldwell, John C.",juvenile_literature,1956.0,OL15837742W,//covers.openlibrary.org/b/olid/OL6197684M-M.jpg,,J. Day Co.
How to Draw Louisiana's Sights and Symbols,Jenny Deinard,juvenile_literature,2009.0,OL34344793W,/images/icons/avatar_book-sm.png,,Rosen Publishing Group
First Life (Life on Earth),Diagram Group.,biology,2003.0,OL5262216W,//covers.openlibrary.org/b/olid/OL9844976M-M.jpg,,Facts on File
Iemanjá & Oxum,Lydia Cabrera,religion,2004.0,OL19590286W,//covers.openlibrary.org/b/olid/OL13397664M-M.jpg,,EDUSP
"The human adventure, medieval civilization",Educational Research Council of America....,juvenile_literature,1971.0,OL6585380W,/images/icons/avatar_book-sm.png,"Discusses the religions, cultures, and systems of government that influenced medieval history in Europe, the Near East, northern Africa, and Mongolia.   Read more Read less",Allyn and Bacon
Magic & Moonlight (Love Spell),Sharon Pisacreta,magic,1999.0,OL8627961W,//covers.openlibrary.org/b/olid/OL11551318M-M.jpg,,Leisure Books
Grammar,Mary Budzik,juvenile_literature,2011.0,OL19948748W,/images/icons/avatar_book-sm.png,"Cartoon characters explain basic concepts in grammar, discussing such topics as parts of speech, sentence structure, and grammatical agreement.   Read more Read less",Kingfisher
His Bid For a Bride,Carole Mortimer,romance,2004.0,OL15334853W,//covers.openlibrary.org/b/olid/OL28965733M-M.jpg,"When Skye O'Hara's life is rocked by tragedy, she's reunited with Falkner Harringtonher father's enigmatic business partner. Needing some time to consider her future, Skye has no other option but to accept when Falkner offers her the sanctuary of his home.  But as the tension and chemistry sizzle between them, living with the dark-hearted tycoon becomes a real challenge! Especially when Falkner makes a demand in return for his hospitalityhis new housemate must become his very convenient wife!   Read more Read less","Harlequin Mills & Boon, Limited"
El subsistema de información en el sistema de administración de recursos humanos,Enrique R. Pont,management,1982.0,OL5403233W,/images/icons/avatar_book-sm.png,,"Universidad Nacional de Cuyo, Facultad de Ciencias Políticas y Sociales, Departamento de Administración Pública"
Beginning algebra,"Hall, James W.",mathematics,1992.0,OL3503382W,//covers.openlibrary.org/b/olid/OL1544706M-M.jpg,,PWS-Kent Pub. Co.
Work People Do,Shiela Rivera,juvenile_literature,2004.0,OL9630611W,/images/icons/avatar_book-sm.png,,"Lerner Pub Group (T),              Lerner Publishing Group"
Colors,Scholastic.,juvenile_literature,2007.0,OL13745518W,/images/icons/avatar_book-sm.png,Bright pictures and simple text teach young readers the basic colors.   Read more Read less,Little Scholastic
Rhinegold,Stephan Grundy,fantasy,1994.0,OL2981513W,//covers.openlibrary.org/b/olid/OL1428512M-M.jpg,,Bantam Books
Greek in a cold climate,Hugh Lloyd-Jones,ancient_civilization,1991.0,OL1691968W,//covers.openlibrary.org/b/olid/OL1549992M-M.jpg,,"Barnes & Noble Books,              Rowman & Littlefield Publishers"
